business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,categories,price,takeout,delivery,outdoor,credit,has_tv,alcohol
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,Philadelphia,PA,19141,40.0474259,-75.1507643,1.5,24,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,Philadelphia,PA,19147,39.9353601,-75.1615836,4,67,"Restaurants, Italian, Sandwiches",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,Philadelphia,PA,19128,40.0694581,-75.2398454,3.5,47,"Restaurants, Italian, Pizza, Seafood",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,Philadelphia,PA,19148,39.91579,-75.1653879,3.5,184,"Restaurants, Cheesesteaks, Sandwiches, Steakhouses, Local Flavor",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,Philadelphia,PA,19147,39.9388315986,-75.1579846257,4,93,"Italian, Cheesesteaks, Restaurants, Sandwiches",1,TRUE,TRUE,TRUE,FALSE,TRUE,u'none'
GUNpbcLvHZLE3NpOifjNUQ,Slate,Philadelphia,PA,19103,39.9519011,-75.175709,3,124,"Restaurants, Bars, American (New), Nightlife",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,Philadelphia,PA,19135,40.0259565956,-75.0442917475,4,27,"Food, American (New), Diners, Restaurants, American (Traditional)",1,TRUE,TRUE,FALSE,FALSE,TRUE,'none'
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,Philadelphia,PA,19106,39.949794,-75.144739,3.5,446,"Nightlife, Restaurants, American (New), Bars, Pubs",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
3kiB39JzdovdlOhQj-nMCw,Pho Hoa Noodle Soup,Philadelphia,PA,19147,39.9366969,-75.1614094,3.5,116,"Restaurants, Vietnamese",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,Philadelphia,PA,19146,39.944275,-75.166787,2.5,276,"Caribbean, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
skW4boArIApRw9DXKXukkA,Champps Penn's Landing,Philadelphia,PA,19176,39.9206642975,-75.1416778564,2.5,38,"American (Traditional), Sandwiches, Restaurants",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
fYXCk6Usfd2wzyaBBIM4dw,Rasavat,Philadelphia,PA,19115,40.0859735,-75.0463612,5,28,"Restaurants, Indian",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
6LCZLGa09Qifn6rG7-DNrg,Erawan Thai Cuisine,Philadelphia,PA,19107,39.953793,-75.155832,3.5,180,"Thai, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,Philadelphia,PA,19107,39.95187,-75.159913,4.5,24,"Food Trucks, Halal, Food, Street Vendors, Sandwiches, Middle Eastern, Food Stands, Restaurants",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
fzZxqe9XAtKrx10959x1Rg,Oh So Good,Philadelphia,PA,19103,39.9530859,-75.1722814,3.5,15,"Asian Fusion, Barbeque, Sandwiches, Restaurants, Soul Food, Delis, Food, Desserts, American (New), Breakfast & Brunch, Buffets, American (Traditional)",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
YSQkA13M3dVSrWynCqybaA,The Pink Dolphin,Philadelphia,PA,19123,39.9665611,-75.1399345,3,36,"Food, Restaurants, Grocery, Delis, Specialty Food, Health Markets",1,TRUE,FALSE,TRUE,TRUE,TRUE,u'none'
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,Philadelphia,PA,19125,39.970468014,-75.1345396622,4.5,241,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,Philadelphia,PA,19128,40.0567171,-75.2363521,3.5,98,"Italian, Pizza, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
WIv5kTb_P3jnngPkMeRRNw,Jay's Favorite Sushi Bar,Philadelphia,PA,19102,39.950303,-75.166856,3.5,97,"Sushi Bars, Restaurants, Japanese",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,Philadelphia,PA,19104,39.9515586,-75.2032578,3,334,"Nightlife, Bars, Restaurants, American (Traditional)",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,Philadelphia,PA,19116,40.110566,-75.0238988,4,89,"Pakistani, Specialty Food, Halal, Restaurants, Indian, Health Markets, Vegetarian, Vegan, Ethnic Food, Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
AbtYqoBGuvlWmR1gU0c3XA,Foodery,Philadelphia,PA,19102,39.9448121788,-75.158305077,3.5,113,"Food, Delis, Beer, Wine & Spirits, Restaurants",2,TRUE,FALSE,FALSE,TRUE,TRUE,'beer_and_wine'
vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,Philadelphia,PA,19114,40.0506387,-74.9997615712,4,123,"Restaurants, Pubs, Nightlife, Bars, Seafood",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
WA2dW8HafdFte-dEWStZzg,Kato's Cajun,Philadelphia,PA,19103,39.9515705,-75.1680038,2.5,18,"Cajun/Creole, Restaurants",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
VJEzpfLs_Jnzgqh5A_FVTg,Jasmine Rice - Rittenhouse,Philadelphia,PA,19102,39.9470839462,-75.1682054067,3.5,307,"Soup, Thai, Restaurants, Salad",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
1UNorskttXSWuEcgzKzXcA,Xochitl,Philadelphia,PA,19147,39.9428742,-75.1456449,3.5,453,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars",3,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
RVLF2RaStLkJiQCqBHknDw,Mom Mom's Kitchen and Polish Food Cart,Philadelphia,PA,19146,39.9439859,-75.167449,5,91,"Food, Polish, Food Trucks, Street Vendors, Restaurants",1,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,Philadelphia,PA,19145,39.9242167,-75.1703845,3.5,105,"Sushi Bars, Japanese, Restaurants",1,TRUE,TRUE,FALSE,FALSE,FALSE,u'none'
17Y8circEnkMMXKfLo8Ztg,Bitar's,Philadelphia,PA,19147,39.9346516,-75.1602726,4,154,"Restaurants, Middle Eastern, Falafel, Bakeries, Food, Greek, Mediterranean",1,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
DGvkU7CkdBs6lNbncQmF3A,Franklin's,Philadelphia,PA,19129,40.0110062,-75.189062,3.5,129,"Restaurants, Burgers, Nightlife, Beer, Wine & Spirits, American (New), Bars, Food, Karaoke, Sports Bars",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,Philadelphia,PA,19147,39.9448608451,-75.1652079004,4,240,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos, Restaurants",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
FHNIvNgh3fS7VZQq2Y3dsA,Cheu Noodle Bar,Philadelphia,PA,19107,39.9467949,-75.1577025,4,818,"Asian Fusion, Tapas/Small Plates, American (New), Restaurants, Vietnamese, Korean, Noodles, Ramen, Japanese",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
LY6OCkHEwfZtdOoQawNkWg,Samosa Vegetarian,Philadelphia,PA,19107,39.9488451,-75.1612613,4.5,74,"Indian, Restaurants, Vegetarian, Buffets",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,Philadelphia,PA,19125,39.9835674,-75.1293858,4.5,68,"Coffee & Tea, Breakfast & Brunch, Books, Mags, Music & Video, Bookstores, Tea Rooms, Bagels, Shopping, Sandwiches, Restaurants, Food",1,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
RjISdNawGnpjsewMTSGgsA,KASUMI SUSHI,Philadelphia,PA,19145,39.9102554,-75.1869588,4,55,"Restaurants, Japanese, Sushi Bars",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
FsRAHiYUERqUIeGVt49svA,Qdoba Mexican Grill,Philadelphia,PA,19103,39.951634,-75.1721,3,27,"Restaurants, Mexican",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,Philadelphia,PA,19104,39.953549,-75.202991,4,314,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
jULIPydhMj18KOI5OHTwfA,Buena Onda,Philadelphia,PA,19130,39.9609147337,-75.1708267829,4,552,"Tacos, Restaurants, Mexican",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'beer_and_wine'
UjXH7iq8eYauQoGswkxGYw,Wawa,Philadelphia,PA,19119,40.0607947,-75.1920424,2.5,28,"Food, Restaurants, Convenience Stores, Delis, Coffee & Tea, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,Philadelphia,PA,19135,40.0185131,-75.0581372,4.5,380,"Sandwiches, Restaurants, Cheesesteaks",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
7yPzOek7Af2dKWGYKpcHWA,Khmer Kitchen,Philadelphia,PA,19148,39.9274110049,-75.1556555182,4.5,372,"Restaurants, Cambodian",2,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
LdK6Tqr9-QK8eNezCUes9A,Mel's Kitchen,Philadelphia,PA,19128,40.0359954,-75.2359063583,4.5,206,"Sandwiches, Soup, Cheesesteaks, Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
mFE9V6LPpsDRUQLEBsBRRA,Pearl of East,Philadelphia,PA,19145,39.9186353,-75.1824221,3,17,Restaurants,2,TRUE,TRUE,FALSE,FALSE,TRUE,u'none'
r2cjbHG_WGWUkaPCbLpo-A,Philly Fusion & Grill Chicken Bowl,Philadelphia,PA,19130,39.962004,-75.1722752,4,20,"Restaurants, American (Traditional)",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
DytKODMqcvQ7MWA0NN2uNw,Lloyd Whiskey Bar,Philadelphia,PA,19125,39.9713575331,-75.127588677,4,210,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,Philadelphia,PA,19127,40.024774,-75.2214354,4.5,423,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Restaurants, Sandwiches",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
t5RIuLUvE5fxr0TaRWxeQg,Il Tartufo,Philadelphia,PA,19127,40.0255207,-75.2232588,3,85,"Italian, Restaurants",3,TRUE,FALSE,TRUE,TRUE,FALSE,u'full_bar'
9EkU93HxB6gMAvuvkfVqVA,Park Manor Deli,Philadelphia,PA,19144,40.0303618,-75.1799143,2.5,16,"Delis, Cheesesteaks, Restaurants, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'beer_and_wine'
WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,19130,39.9674553,-75.169558,3.5,151,"Vietnamese, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
fFA6bjWbq724vB1tW4V9pQ,McDonald's,Philadelphia,PA,19136,40.0503776775,-75.0094825029,1.5,15,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers",1,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
wCluBbW9nzS7MEMFltMwJw,Tasties,Philadelphia,PA,19144,39.9717941,-75.2261989,2.5,106,"Food, Imported Food, Food Trucks, Desserts, Seafood, Steakhouses, Ethnic Food, Sandwiches, Soul Food, Specialty Food, Restaurants",2,TRUE,TRUE,TRUE,FALSE,TRUE,u'full_bar'
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,19103,39.954395,-75.169849,3,131,"Bars, American (New), Nightlife, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
Bmh7d4yVxpgLPQ8KLcy_4Q,Mediterra Grill,Philadelphia,PA,19151,39.9887627,-75.249793,3.5,36,"Restaurants, American (New), Salad, Sandwiches, Mediterranean",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
3sdlpskDaXr1P59BYjGoFw,Giovani Pizza,Philadelphia,PA,19102,39.9512536,-75.1661282,3.5,32,"Burgers, Salad, Pizza, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
cNfeKIYIv07oxqVozMbjpw,Marathon,Philadelphia,PA,19107,39.948486,-75.1573477,3.5,90,"Sandwiches, American (New), Restaurants",2,TRUE,TRUE,TRUE,TRUE,FALSE,'full_bar'
MoU6F7B9bSLG6Ykan-9G_g,Los Jimenez,Philadelphia,PA,19148,39.915332,-75.1584048,4.5,28,"Restaurants, Mexican",1,TRUE,FALSE,FALSE,FALSE,TRUE,'none'
4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,Philadelphia,PA,19123,39.9613018,-75.1593118,4,618,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
OL9CgTWy7rU2eNq6F13JBg,Checkers,Philadelphia,PA,19114,40.0752499144,-75.0323500112,1.5,14,"Burgers, Restaurants, Chicken Wings, Fast Food, Hot Dogs",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
SADPX8WX34EQDj_jqtacMw,Bai Wei,Philadelphia,PA,19107,39.9554771,-75.1572987,4,231,"Chinese, Food, Bubble Tea, Restaurants, Dim Sum, Szechuan",2,TRUE,TRUE,TRUE,FALSE,TRUE,u'none'
roc-xyyzN5b_nImb0NdRLQ,Earl of Sandwich,Philadelphia,PA,19153,39.8768139466,-75.2398777179,3.5,81,"Restaurants, Sandwiches, Wraps, Salad",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
uE40984_YDgVvPeRpFcCaQ,The Fat Ham,Philadelphia,PA,19104,39.9524388,-75.1873387,4,286,"Southern, Tapas/Small Plates, Restaurants",2,FALSE,FALSE,FALSE,TRUE,FALSE,u'full_bar'
mDd3GFkYQKXhTlpm7SHtCQ,Green Basil Thai Kitchen,Philadelphia,PA,19147,39.9413000709,-75.1472321594,4,74,"Thai, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
NMtUD873aWrNjljt3VOcFA,Juniper Commons,Philadelphia,PA,19147,39.9440648,-75.1653273,3.5,63,"American (Traditional), Breakfast & Brunch, Restaurants, Diners",3,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
KMQrA590JiprwoOnu4UKVQ,Park Salad Bar,Philadelphia,PA,19106,39.9491534,-75.1529191,3.5,16,"Asian Fusion, Pizza, Salad, Restaurants, Chinese",1,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
HUp0fqvl0XbZmrCp5FfBjw,Fresh Gulf Seafood,Philadelphia,PA,19145,39.920544,-75.188066,4,32,"Seafood, Restaurants, Distilleries, Farmers Market, Food",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
YIdYc6tQIFRJPNIaPBupYQ,Zio Pizza Palace & Grill,Philadelphia,PA,19107,39.955065,-75.1541846,4,43,"Fast Food, Italian, Vegetarian, Burgers, Vegan, Restaurants, Pizza, Chicken Wings",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
j99PtxlKTW_u5alE4jiqHQ,Ralphs Italian Restaurant,Philadelphia,PA,19147,39.9400584,-75.1578655,3.5,653,"Restaurants, Italian",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
B-DiQpcSTJ7oMMnwzbAGTQ,Cucina Zapata,Philadelphia,PA,19104,39.9542886,-75.1855377,4.5,248,"Thai, Food Stands, Restaurants, Mexican",1,TRUE,FALSE,FALSE,FALSE,FALSE,u'none'
6CsLAjWXFlLpErBZEmGQ5g,Sky Cafe,Philadelphia,PA,19145,39.9208882,-75.173682,4.5,135,"Indonesian, Restaurants",1,TRUE,TRUE,FALSE,FALSE,TRUE,u'none'
bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Philadelphia,PA,19127,40.0252890632,-75.2227872271,4,34,"Coffee & Tea, Bagels, Food, Breakfast & Brunch, Restaurants",1,TRUE,FALSE,TRUE,TRUE,FALSE,u'none'
5ezrDoezdUlJpUa5Jg6dUQ,In the Valley,Philadelphia,PA,19148,39.929453,-75.1636243,4,73,"Nightlife, Restaurants, Wine Bars, Bars, Tapas/Small Plates, Cocktail Bars, American (New)",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
Derr7dcpu_BRwl8OwGQtyg,Pizza Wings Steaks,Philadelphia,PA,19104,39.960644,-75.189224,3,41,"Chicken Wings, Pizza, Restaurants, Steakhouses, Sandwiches, Vegan, Vegetarian",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
KgozvZ1UFfXuJToqe8CfQg,Fortune Chinese Restaurant,Philadelphia,PA,19146,39.9444060526,-75.1728806172,3.5,87,"Chinese, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
nsZMsV91PfYQ8w2lbktpjA,Non Stop Pizza & Grille,Philadelphia,PA,19135,40.022248,-75.0472798,3.5,13,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
v7ibuvyZutqZ7pjMCH1exg,Frank's Spaghetti House,Philadelphia,PA,19152,40.056184,-75.061858,3.5,43,"Italian, Restaurants, Bars, Wine Bars, American (New), Nightlife",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
bSWL0YxfawjS03_g2kgujA,Allegro Pizza,Philadelphia,PA,19104,39.9514453,-75.2029159,3,221,"Sandwiches, Restaurants, Pizza, American (Traditional), Italian",1,TRUE,TRUE,TRUE,TRUE,TRUE,'beer_and_wine'
ipaHtb0jzsnzuxkjQxvxgQ,Solly Pizza,Philadelphia,PA,19152,40.0618594,-75.0520111,4,40,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
NeY1bH6IKJxnn4YAixibsQ,Cosi,Philadelphia,PA,19104,39.9536708974,-75.1949572908,2.5,115,"Coffee & Tea, Restaurants, Sandwiches, Food",1,TRUE,FALSE,TRUE,TRUE,FALSE,u'none'
QrIV69RPS4LTpIwPoL22_w,Applebee's Grill + Bar,Philadelphia,PA,19134,39.993173,-75.092621,2.5,55,"Bars, Fast Food, Sports Bars, Chicken Wings, Restaurants, Steakhouses, Nightlife, American (Traditional), Burgers",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
woEzdPOYu5KmRHu1NjxKYw,Bottom of the Sea,Philadelphia,PA,19147,39.9422163,-75.1544172,3,14,"Seafood, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
RZtGWDLCAtuipwaZ-UfjmQ,LaScala's,Philadelphia,PA,19106,39.949529,-75.152139,3.5,367,"Pizza, Restaurants, Italian, Salad",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
alUk6OwNhofyc90NDMDY-Q,Fabio's Chicken Restaurant Takeout,Philadelphia,PA,19120,40.0232879,-75.1237642,4.5,14,"Latin American, Restaurants, Chicken Wings",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
kimOwpoIWzJJx7NHTAj74Q,Little Kitchen,Philadelphia,PA,19131,40.0000840441,-75.2284179916,2.5,50,"Thai, Restaurants, Japanese, Chinese",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
mbglgx3nbRRPKxh0SxDjNQ,Parada Maimon,Philadelphia,PA,19107,39.9590025431,-75.1582302558,4.5,202,"Latin American, Caribbean, Dominican, Mexican, Restaurants",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
iX-B-N84nktxvhSwTYSfDw,Nauti Mermaid Crab House,Philadelphia,PA,19106,39.9480691001,-75.1430340484,4,108,"Restaurants, Seafood, Piano Bars, Nightlife",3,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
eLbKuFpCtHEjCkoWkDDk7g,Trattoria Carina,Philadelphia,PA,19103,39.9488052,-75.1779537,4.5,213,"Restaurants, American (Traditional), Italian",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'full_bar'
eM5CowLA4lGmATovJrLRXQ,Al's Italiano Pizzeria & Ristorante,Philadelphia,PA,19152,40.0605711,-75.0448466,3.5,23,"Delis, Sandwiches, Restaurants, Pizza, Desserts, Italian, Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
xz3z2vqP8XkAsA11HA9pDg,Smokey Pint,Philadelphia,PA,19137,40.001447,-75.07655,4,37,"Beer Bar, Nightlife, Comfort Food, Restaurants, Bars, Barbeque",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'beer_and_wine'
CinrOH8rMB2hEvPY_iFOHA,Casselli's Ristorante,Philadelphia,PA,19128,40.1414879,-74.9846616,3.5,39,"Restaurants, Italian",2,FALSE,FALSE,FALSE,FALSE,FALSE,'full_bar'
lIOEBs50Uk45ehz7zrtYmQ,Tandoori Of India,Philadelphia,PA,19148,39.922337,-75.164854,4,71,"Indian, Venues & Event Spaces, Desserts, Food, Salad, Halal, Event Planning & Services, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
gSw5N8h5lpC4XGw_nthyrQ,Sorrento's Pizza,Philadelphia,PA,19141,40.038781,-75.149469,2.5,39,"Restaurants, Pizza",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
vCHNWdW-ys-nWUx3Cpvk8Q,Swiss Haus Cafe & Pastry Bar,Philadelphia,PA,19103,39.9507452,-75.1701679,4,261,"Bakeries, Kosher, Food, Restaurants, Coffee & Tea",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'beer_and_wine'
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,Philadelphia,PA,19106,39.9492805,-75.1489288,3.5,618,"Breakfast & Brunch, American (New), Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
eznriqn0sKt0D594H5OCcA,La Fonda De Teresita,Philadelphia,PA,19147,39.9304879336,-75.1582029462,4,43,"Mexican, Restaurants",1,TRUE,TRUE,FALSE,FALSE,TRUE,'none'
gHMN4jk8kjG50CH-IRY2Dw,Arbys Roast Beef,Philadelphia,PA,19125,39.9788169932,-75.1191148148,2.5,19,"Sandwiches, American (Traditional), Fast Food, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
AxcyIxsjJbRNG2RFTguavw,Mike's Hot Dog Cart,Philadelphia,PA,19146,39.9223806,-75.1869289,5,22,"Food Stands, Restaurants",1,TRUE,FALSE,FALSE,FALSE,TRUE,'none'
zNi8ceY3sLBXZoTUstjrvg,Burger Lane,Philadelphia,PA,19132,39.9973553,-75.1669794,2,14,"Restaurants, Burgers",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
NBlB85ch_WCxYJ4fPWHxJA,MexiCali,Philadelphia,PA,19104,39.954940073,-75.2023024894,4.5,50,"Mexican, Food Trucks, Restaurants, Food",1,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
9gObo5ltOMo6UgsaXaHPWA,R2L,Philadelphia,PA,19102,39.9516172612,-75.167190457,3.5,787,"American (New), Lounges, Nightlife, Cocktail Bars, Bars, Restaurants",3,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
LrMVQ2TlZyS82qTkDM9mxw,Feltonville Express Pizza,Philadelphia,PA,19120,40.0236527,-75.1243229,2,26,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
Z5po0aTuzKKblek5y6Sp8Q,500 Degrees,Philadelphia,PA,19102,39.9503631,-75.1662246,3.5,443,"Food, Burgers, Restaurants",2,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
GNnDvJwtA9C1XFf-yv4KVA,La Marqueza - Food Truck,Philadelphia,PA,19130,39.9610084469,-75.1666989129,4.5,23,"Mexican, Breakfast & Brunch, Food Trucks, Street Vendors, Restaurants, Food Stands, Food",1,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
L2pmVQMrpY-yZwZkZoRt5g,Giovanni's Pizzeria,Philadelphia,PA,19144,40.0334795,-75.1758562,2.5,46,"Restaurants, Sandwiches, Italian, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
toMVWIsPJmS7-LiLAf2AfA,Ippolito's Seafood,Philadelphia,PA,19148,39.9049727,-75.1588247,4,101,"Food, Grocery, Specialty Food, Sandwiches, American (Traditional), Butcher, Fish & Chips, Seafood Markets, Restaurants, Seafood, Salad",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
FKrP06TDAKtxNG1vrRQcQQ,Johnny Rockets,Philadelphia,PA,19147,39.9419525,-75.1505858,2.5,110,"Burgers, American (Traditional), American (New), Restaurants, Sandwiches, Fast Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
R76nXl5oTep-d1ZGPZSimQ,Trio Breakfast & Lunch,Philadelphia,PA,19144,40.03145806,-75.1788476379,3,35,"Restaurants, Chinese, American (Traditional), Fast Food, Breakfast & Brunch",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
NB9wGhMqy27suWqNzk3laA,Ariana,Philadelphia,PA,19106,39.9481961938,-75.1437439718,4,115,"Middle Eastern, Afghan, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
FIQZMB4G1pfqOAByuJ1SYA,Ruby Garden Restaurant,Philadelphia,PA,19149,40.041631,-75.06483,3,26,"Dim Sum, Diners, Seafood, Restaurants, American (Traditional), Chinese, Cantonese",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
a93-oNkJsUWOCiHu5O9xLA,Burger King,Philadelphia,PA,19154,40.0879342598,-74.9671626596,2,19,"Fast Food, Burgers, Restaurants",1,FALSE,TRUE,FALSE,TRUE,TRUE,u'none'
LACylKxImNI29DKUQpWuHw,Burger King,Philadelphia,PA,19106,39.949709197,-75.1549760369,2,32,"Restaurants, Burgers, Fast Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
DRnvSL_I8MLuTLhl6O4JBQ,Gennaro's Tomato PIE,Philadelphia,PA,19147,39.9299503,-75.162894,3.5,49,"Pizza, Restaurants",2,TRUE,FALSE,TRUE,FALSE,FALSE,u'none'
HSXvx9ajd9cGDzYIScmrig,TyeMeka's Soul Food,Philadelphia,PA,19144,40.0381549,-75.1769466,3.5,27,"Restaurants, Soul Food",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
